"birth_city","birth_country","bc_name","count"
"KEBDANA","252","Marokko",4
"KEMALPASA","163","Türkei",4
"KETRZYN","152","Polen",4
"KHON KAEN","476","Thailand",4
"KHOURIBGA","252","Marokko",4
"KIRIKKALE","163","Türkei",4
"KLODZKO","152","Polen",4
"KLUCZBORK","152","Polen",4
"KNIN","130","Kroatien",4
"KOBANE","475","Syrien",4
"KOLOBRZEG","152","Polen",4
"KOMOTINI","134","Griechenland",4
"KOSOVKSKA MITROVICA","170","Serbien",4
"KOSOVO POLJE","150","Kosovo",4
"KOYU","163","Türkei",4
"KOZAKLI","163","Türkei",4
"KOZANI","134","Griechenland",4
"KOZUCHOW","152","Polen",4
"KRAKAU","152","Polen",4
"KRANJ","131","Slowenien",4
"KRASNOARMEJKA","444","Kasachstan",4
"KRASNODAR","160","Russische Föderation",4
"KRASNOTURINSK","160","Russische Föderation",4
"KUMANOVA","144","Nordmazedonien",4
"KUNDUZ","423","Afghanistan",4
"KURUCASILE","163","Türkei",4
"KUSTANAI","444","Kasachstan",4
"KUZNIA RACIBORSKA","152","Polen",4
"LAS PALMAS","161","Spanien",4
"LATTAKIA","475","Syrien",4
"LEBORK","152","Polen",4
"LEEDS","168","Vereinigtes Königreich",4
"LENINSKOJE","444","Kasachstan",4
"LESKOVAS","170","Serbien",4
"LESNICA","152","Polen",4
"LESZCZYNY","152","Polen",4
"LEUVEN","124","Belgien",4
"LIMA","361","Peru",4
"LIPJAN","170","Serbien",4
"LOMZA","152","Polen",4
"LOSLAU","152","Polen",4
"LUANDA","223","Angola",4
"LUBIN","152","Polen",4
"LUTTICH","124","Belgien",4
"MADAYA","475","Syrien",4
"MAGURA","150","Kosovo",4
"MAGURA","170","Serbien",4
"MAJAC","150","Kosovo",4
"MALATYA","163","Türkei",4
"MALMO","157","Schweden",4
"MANAVGAT","163","Türkei",4
"MANCHESTER","168","Vereinigtes Königreich",4
"MANGALIA","154","Rumänien",4
"MARACAIBO","367","Venezuela",4
"MARASESTI","154","Rumänien",4
"MARIBOR","131","Slowenien",4
"MARRAKECH","252","Marokko",4
"MAZOUJA","252","Marokko",4
"MDA","146","Moldau",4
"MEDGIDIA","154","Rumänien",4
"MEHEDINTI","154","Rumänien",4
"MENZEL BOURGUIBA","285","Tunesien",4
"MIASTKO","152","Polen",4
"MIDYAT","163","Türkei",4
"MIERCUREA CIUC","154","Rumänien",4
"MISRATA","248","Libyen",4
"MITROVICA","170","Serbien",4
"MODLING","151","Österreich",4
"MOHASAN","475","Syrien",4
"MOINESTI","154","Rumänien",4
"MOLDAU","146","Moldau",4
"MOLDOVA NOUA","154","Rumänien",4
"MONTEVIDEO","365","Uruguay",4
"MONTPELLIER","129","Frankreich",4
"MOSSUL","438","Irak",4
"MOSTAGANEM","221","Algerien",4
"MURES","154","Rumänien",4
"MYKOLAJIW","166","Ukraine",4
"MYSLENICE","152","Polen",4
"NABEUL","285","Tunesien",4
"NADAROVKA","444","Kasachstan",4
"NAKURU","243","Kenia",4
"NEAPEL","137","Italien",4
"NEVSEHIR","163","Türkei",4
"NIEMODLIN","152","Polen",4
"NISPORENI","146","Moldau",4
"NOVA BILA","122","Bosnien und Herzegowina",4
"NOVARA","137","Italien",4
"NYSA","152","Polen",4
"OBILIC","170","Serbien",4
"ODEMIS","163","Türkei",4
"OGULCUK","163","Türkei",4
"OHRID","144","Nordmazedonien",4
"ONESTI","154","Rumänien",4
"ORDU","163","Türkei",4
"ORHEI","146","Moldau",4
"ORLOWKA","444","Kasachstan",4
"ORMANLI","163","Türkei",4
"ORTAKOY","163","Türkei",4
"ORTELSBURG","152","Polen",4
"OSMANCIK","163","Türkei",4
"OSMANIYE","163","Türkei",4
"OSTROLEKA","152","Polen",4
"OULED HAFFOUZ","285","Tunesien",4
"PADOVA","137","Italien",4
"PALERMO","137","Italien",4
"PALMA DE MALLORCA","161","Spanien",4
"PARACIN","170","Serbien",4
"PECS","165","Ungarn",4
"PEJE","138","Jugoslawien, Bundesrepublik",4
"PIOTRKOW TRYBUNALSKI","152","Polen",4
"PIROT","170","Serbien",4
"PLJEVLJA","140","Montenegro",4
"PODUJEVE","150","Kosovo",4
"POLJE","150","Kosovo",4
"PONTEDERA","137","Italien",4
"PORTO","153","Portugal",4
"PRILEP","144","Nordmazedonien",4
"PRISHTINA","133","Serbien (einschließlich Kosovo)",4
"PRIZREN","138","Jugoslawien, Bundesrepublik",4
"PRUNA","161","Spanien",4
"PULUMUR","163","Türkei",4
"PUNGUDUTIVU","431","Sri Lanka",4
"QAMISHLI","475","Syrien",4
"QUNEITRA","475","Syrien",4
"RANYA","438","Irak",4
"RAQA","475","Syrien",4
"RAQQA","475","Syrien",4
"RASTOSNICA","122","Bosnien und Herzegowina",4
"RAWALPINDI","461","Pakistan",4
"RAYONG","476","Thailand",4
"RECIFE","327","Brasilien",4
"RESADIYE","163","Türkei",4
"REZALLE","150","Kosovo",4
"RHODOS","134","Griechenland",4
"ROSENBERG","152","Polen",4
"RUDGERSHAGEN","152","Polen",4
"RUDZINIEC","152","Polen",4
"RZESZOW","152","Polen",4
"SAHINBEY","163","Türkei",4
"SALE","252","Marokko",4
"SAMALIA","146","Moldau",4
"SAMARKAND","477","Usbekistan",4
"SAMSUN","163","Türkei",4
"SANTIAGO","335","Dominikanische Republik",4
"SANTO DOMINGO","335","Dominikanische Republik",4
"SARNIC","163","Türkei",4
"SAVASTEPE","163","Türkei",4
"SAVSAT","163","Türkei",4
"SAVUR","163","Türkei",4
"SCHWIENTOCHLOWITZ","152","Polen",4
"SCHYTOMYR","166","Ukraine",4
"SEHNIGER","163","Türkei",4
"SELOUANE","252","Marokko",4
"SEMIPALATINSK","444","Kasachstan",4
"SEOCE","122","Bosnien und Herzegowina",4
"SETTAT","252","Marokko",4
"SHEKAN","438","Irak",4
"SHEKHAN","438","Irak",4
"SHITOMIR","166","Ukraine",4
"SHKODER","121","Albanien",4
"SIAULIAI","142","Litauen",4
"SIBENIK","130","Kroatien",4
"SIMAV","163","Türkei",4
"SINDIRGI","163","Türkei",4
"SINT-NIKLAAS","124","Belgien",4
"SIRAN","163","Türkei",4
"SIVAS","163","Türkei",4
"SKARZYSKO-KAMIENNA","152","Polen",4
"SLATINA","154","Rumänien",4
"SLAVONSKI BROD","130","Kroatien",4
"SLOVEANCA","146","Moldau",4
"SMEDEREVO","170","Serbien",4
"SOGUT","163","Türkei",4
"SPLIT","130","Kroatien",4
"SREMSKA MITROVICA","170","Serbien",4
"STEYR","151","Österreich",4
"STIMLJE","138","Jugoslawien, Bundesrepublik",4
"STIP","144","Nordmazedonien",4
"STRUMICA","144","Nordmazedonien",4
"SUBOTICA","133","Serbien (einschließlich Kosovo)",4
"SULECHOW","152","Polen",4
"SULECIN","152","Polen",4
"SUMEL","438","Irak",4
"SUNYANI","238","Ghana",4
"SURUC","163","Türkei",4
"SUVA REKA","150","Kosovo",4
"SWIECIE","152","Polen",4
"SYRIEN","475","Syrien",4
"TAJOURA","248","Libyen",4
"TALWANDI DADIAN","436","Indien",4
"TAMIL NADU","436","Indien",4
"TANDAREI","154","Rumänien",4
"TANGER","252","Marokko",4
"TARNOW","152","Polen",4
"TARTOUS","475","Syrien",4
"TASOVA","163","Türkei",4
"TCZEW","152","Polen",4
"TEKIRDAG","163","Türkei",4
"TELKEF","438","Irak",4
"TETOUAN","252","Marokko",4
"TETOVO","144","Nordmazedonien",4
"TEXAS","368","Vereinigte Staaten",4
"THAI BINH","432","Vietnam",4
"TOKMAK","450","Kirgisistan",4
"TOLEDO","161","Spanien",4
"TOMASZOW LUBELSKI","152","Polen",4
"TRENCIN","155","Slowakei",4
"TREVIGLIO","137","Italien",4
"TROFIMOWKA","444","Kasachstan",4
"TROINA","137","Italien",4
"TSCHERNOWZY","166","Ukraine",4
"TUNCELI","163","Türkei",4
"TURKELI","163","Türkei",4
"TURKOGLU","163","Türkei",4
"TURNU MAGURELE","154","Rumänien",4
"TUZLUCA","163","Türkei",4
"TYCHY","152","Polen",4
"UDON THANI","476","Thailand",4
"ULUBEY","163","Türkei",4
"UNGHENI","146","Moldau",4
"UPPSALA","157","Schweden",4
"USKUDAR","163","Türkei",4
"USPENKA","444","Kasachstan",4
"UST-KAMENOGORSK","444","Kasachstan",4
"VARNA","125","Bulgarien",4
"VENEDIG","137","Italien",4
"VENLO","148","Niederlande",4
"VERONA","137","Italien",4
"VILCEA","154","Rumänien",4
"VIRANSEHIR","163","Türkei",4
"VISNIOVCA","146","Moldau",4
"VITTORIA","137","Italien",4
"VOCKLABRUCK","151","Österreich",4
"VRANIDOLL","150","Kosovo",4
"VUCITRN","138","Jugoslawien, Bundesrepublik",4
"VUCITRN","150","Kosovo",4
"VUNG TAU","432","Vietnam",4
"WARSZAWA","152","Polen",4
"WASHINGTON","368","Vereinigte Staaten",4
"WEJHEROWO","152","Polen",4
"WELS","151","Österreich",4
"WLOCLAWEK","152","Polen",4
"WODZISLAW","152","Polen",4
"WOLGOGRAD","160","Russische Föderation",4
"YAYLADAGI","163","Türkei",4
"YENICE","163","Türkei",4
"YERKOY","163","Türkei",4
"YOZGAT","163","Türkei",4
"ZABKOWICE SLASKIE","152","Polen",4
"ZADAR","130","Kroatien",4
"ZAIO","252","Marokko",4
"ZBLEWO","152","Polen",4
"ZITOMIR","166","Ukraine",4
"ZIVINICE","122","Bosnien und Herzegowina",4
"ZLOTORYJA","152","Polen",4
"AARAU","158","Schweiz",3
"ABA","232","Nigeria",3
"ABEOKUTA","232","Nigeria",3
"ABLIN","475","Syrien",3
"ABUJA","232","Nigeria",3
"ADDIS ABEBA","225","Äthiopien",3
"ADRANO","137","Italien",3
"ADUNATII-COPACENI","154","Rumänien",3
"AFYON","163","Türkei",3
"AGACOREN","163","Türkei",3
"AGDAL","252","Marokko",3
"AGDAM","425","Aserbaidschan",3
"AGNITA","154","Rumänien",3
"AHWAZ","439","Iran",3
"AIN BENI MATHAR","252","Marokko",3
"AKHISAR","163","Türkei",3
"AKKUS","163","Türkei",3
"AKMOLA","444","Kasachstan",3
"AKPINAR","163","Türkei",3
"AKSEKI","163","Türkei",3
"AKSU","444","Kasachstan",3
"AKURE","232","Nigeria",3
"AL AIN","469","Vereinigte Arabische Emirate",3
"AL HAJAR AL ASWAD","475","Syrien",3
"AL KOSH","438","Irak",3
"AL SULAYMANEYAH","438","Irak",3
"AL-AIN","469","Vereinigte Arabische Emirate",3
"AL-SULAIMANIYAH","438","Irak",3
"AL-TAMIM","438","Irak",3
"AL-YARMUK","475","Syrien",3
"ALACA","163","Türkei",3
"ALCALA DEL VALLE","161","Spanien",3
"ALESSANDRIA","137","Italien",3
"ALHAJAR ALASWAD","475","Syrien",3
"ALHASAKA","475","Syrien",3
"ALHASKA","475","Syrien",3
"ALICANTE","161","Spanien",3
"ALMELO","148","Niederlande",3
"ALPASLAN","163","Türkei",3
"ALSAIDA ZAINAB","475","Syrien",3
"ALTAI","444","Kasachstan",3
"AMARANTE","153","Portugal",3
"AMASYA","163","Türkei",3
"AMOUDA","451","Libanon",3
"ANENII NOI","146","Moldau",3
"ANGARSK","160","Russische Föderation",3
"APATIN","170","Serbien",3
"ARALIK","163","Türkei",3
"ARAR","472","Saudi-Arabien",3
"ARDAHAN","163","Türkei",3
"ARGES","154","Rumänien",3
"ARPACAY","163","Türkei",3
"ARSALAN TASH","475","Syrien",3
"ARTOUZ","475","Syrien",3
"ARTOVA","163","Türkei",3
"ASAGIGOCEK","163","Türkei",3
"ASAL ALWARD","475","Syrien",3
"ASTRAZUP","150","Kosovo",3
"ATBASAR","444","Kasachstan",3
"AVCILAR","163","Türkei",3
"AYNTAP","422","Armenien",3
"AZAAZ","475","Syrien",3
"AZDAVAY","163","Türkei",3
"BAAJ","438","Irak",3
"BABAKOY","163","Türkei",3
"BABIR","438","Irak",3
"BABYLON","438","Irak",3
"BAC NINH","432","Vietnam",3
"BACESTI","154","Rumänien",3
"BAFRA","163","Türkei",3
"BAGBASI","163","Türkei",3
"BAGHDAD","438","Irak",3
"BAICOI","154","Rumänien",3
"BAIDA","475","Syrien",3
"BAILESTI","154","Rumänien",3
"BAJRAM CURRI","121","Albanien",3
"BANIAS","475","Syrien",3
"BAR","140","Montenegro",3
"BARLAD","154","Rumänien",3
"BASEL","158","Schweiz",3
"BASHOROZ","163","Türkei",3
"BATTALGAZI","163","Türkei",3
"BAYBURT","163","Türkei",3
"BAYKAN","163","Türkei",3
"BEGENDIKLER","163","Türkei",3
"BEGOWAL","436","Indien",3
"BEGUNCE","150","Kosovo",3
"BEJA","285","Tunesien",3
"BELCESTI","154","Rumänien",3
"BELGOROD","160","Russische Föderation",3
"BELO HORIZONTE","327","Brasilien",3
"BELOWODSK","444","Kasachstan",3
"BEN TAIEB","252","Marokko",3
"BENI BOUAYACH","252","Marokko",3
"BENI SAID","252","Marokko",3
"BENI SIDEL","252","Marokko",3
"BENIN-CITY","232","Nigeria",3
"BERKANE","140","Montenegro",3
"BERN","158","Schweiz",3
"BESIKDUZU","163","Türkei",3
"BIALA PODLASKA","152","Polen",3
"BIJELJINA","122","Bosnien und Herzegowina",3
"BIJELO POLJE","140","Montenegro",3
"BINH DUONG","432","Vietnam",3
"BISCHKEK","450","Kirgisistan",3
"BISMIL","163","Türkei",3
"BISTRITA-NASAUD","154","Rumänien",3
"BIURE","161","Spanien",3
"BJUV","157","Schweden",3
"BLUDENZ","151","Österreich",3
"BOBROWKA","160","Russische Föderation",3
"BOCHNIA","152","Polen",3
"BOCSA","154","Rumänien",3
"BOR","138","Jugoslawien, Bundesrepublik",3
"BOR","163","Türkei",3
"BORCKA","163","Türkei",3
"BORNOVA","163","Türkei",3
"BOROVNICA","122","Bosnien und Herzegowina",3
"BORSA","154","Rumänien",3
"BOSANSKA DUBICA","122","Bosnien und Herzegowina",3
"BOZDOGAN","163","Türkei",3
"BRADASH","150","Kosovo",3
"BRADIA","252","Marokko",3
"BRINDISI","137","Italien",3
"BRZEG","152","Polen",3
"BUDA","146","Moldau",3
"BUGOJNO","122","Bosnien und Herzegowina",3
"BUNYAN","163","Türkei",3
"BURGAS","125","Bulgarien",3
"BURGOS","161","Spanien",3
"BURI RAM","476","Thailand",3
"CABIQ","150","Kosovo",3
"CACAK","170","Serbien",3
"CACERES","161","Spanien",3
"CAKOVEC","130","Kroatien",3
"CALI","349","Kolumbien",3
"CAMPENI","154","Rumänien",3
"CAMPINA","154","Rumänien",3
"CAMPULUNG MOLDOVENESC","154","Rumänien",3
"CANDIR","163","Türkei",3
"CANOVELLES","161","Spanien",3
"CAPACLIA","146","Moldau",3
"CARALLUKE","150","Kosovo",3
"CARDAK","163","Türkei",3
"CATANZARO","137","Italien",3
"CAVUS","163","Türkei",3
"CAYIRLI","163","Türkei",3
"CEKEREK","163","Türkei",3
"CEKIRDEKLI","163","Türkei",3
"CERMIK","163","Türkei",3
"CESIS","139","Lettland",3
"CETINJE","140","Montenegro",3
"CEYHAN","163","Türkei",3
"CEYLANPINAR","163","Türkei",3
"CHABAROWSK","160","Russische Föderation",3
"CHANDPUR","460","Bangladesch",3
"CHARLEROI","124","Belgien",3
"CHELM","152","Polen",3
"CHELMZA","152","Polen",3
"CHERSON OBL.","166","Ukraine",3
"CHISINEU-CRIS","154","Rumänien",3
"CHOJNICE","152","Polen",3
"CHOUEIFAT","451","Libanon",3
"CIDE","163","Türkei",3
"CIESZYN","152","Polen",3
"CIHANBEYLI","163","Türkei",3
"CINAR","163","Türkei",3
"CINE","163","Türkei",3
"CLUJ-NAPOCA","154","Rumänien",3
"COMILLA","460","Bangladesch",3
"CONAKRY","261","Guinea",3
"CONEGLIANO","137","Italien",3
"CONSTANTINE","221","Algerien",3
"CORDOBA","323","Argentinien",3
"CORIGLIANO CALABRO","137","Italien",3
"COSTULENI","146","Moldau",3
"COTABATO CITY","462","Philippinen",3
"CREMONA","137","Italien",3
"CROTONE","137","Italien",3
"CURITIBA","327","Brasilien",3
"CURTEA DE ARGES","154","Rumänien",3
"CZARNKOW","152","Polen",3
"DABROWA GORNICZA","152","Polen",3
"DABROWA TARNOWSKA","152","Polen",3
"DAHUK","438","Irak",3
"DAIR SOR","475","Syrien",3
"DAKAR","269","Senegal",3
"DAKOVICA","150","Kosovo",3
"DAKOVICA","170","Serbien",3
"DALLIOZ","163","Türkei",3
"DAMASCUS SUBURB","475","Syrien",3
"DAMASKUS SUBURB","475","Syrien",3
"DAMSKUS","475","Syrien",3
"DANZIG","152","Polen",3
"DARGECIT","163","Türkei",3
"DAUGAVPILS","139","Lettland",3
"DEBICA","152","Polen",3
"DEBNO","152","Polen",3
"DEDEKASI","163","Türkei",3
"DEIR EZ-ZOR","475","Syrien",3
"DEIREZZOR","475","Syrien",3
"DELICETO","137","Italien",3
"DERVENTA","122","Bosnien und Herzegowina",3
"DESETNIK","122","Bosnien und Herzegowina",3
"DHAKA","460","Bangladesch",3
"DIMBOVITA","154","Rumänien",3
"DIYALA","438","Irak",3
"DJAKOVICA","170","Serbien",3
"DNEPROPETROVSK","166","Ukraine",3
"DNEPROPETROWSK","166","Ukraine",3
"DNIPRO","166","Ukraine",3
"DOBERDELAN","150","Kosovo",3
"DOBRAJE E MADHE","150","Kosovo",3
"DOBRE MIASTO","152","Polen",3
"DOETINCHEM","148","Niederlande",3
"DOGUBAYAZIT","163","Türkei",3
"DOGUBEYAZIT","163","Türkei",3
"DOLAC","122","Bosnien und Herzegowina",3
"DOMANIC","163","Türkei",3
"DONDUSENI","146","Moldau",3
"DONJI VAKUF","122","Bosnien und Herzegowina",3
"DOUAR OULED ALI","252","Marokko",3
"DREZDENKO","152","Polen",3
"DSCHANG","262","Kamerun",3
"DSCHESKASGAN","444","Kasachstan",3
"DSHETYGARA","444","Kasachstan",3
"DUBNICA","122","Bosnien und Herzegowina",3
"DUBRAVE","150","Kosovo",3
"DUBROVNIK","130","Kroatien",3
"DUDESTI","154","Rumänien",3
"DUGE","150","Kosovo",3
"DUSCHANBE","160","Russische Föderation",3
"EDINET","146","Moldau",3
"EL AAROUI","252","Marokko",3
"ELBISTAN","163","Türkei",3
"EMINONU","163","Türkei",3
"ERIWAN","422","Armenien",3
"ERRACHIDIA","252","Marokko",3
"ERZINCAN","163","Türkei",3
"ERZURUM","163","Türkei",3
"ESENYURT","163","Türkei",3
"EST","127","Estland",3
"EYNESIL","163","Türkei",3
"FATIH","163","Türkei",3
"FATSA","163","Türkei",3
"FELDKIRCH","151","Österreich",3
"FERIZAY","170","Serbien",3
"FERRARA","137","Italien",3
"FEZ","252","Marokko",3
"FINDIKLI","163","Türkei",3
"FLORIDA","368","Vereinigte Staaten",3
"FOJNICA","122","Bosnien und Herzegowina",3
"FOLIGNO","137","Italien",3
"FROSINONE","137","Italien",3
"FUENLABRADA","161","Spanien",3
"FUJIAN","479","China",3
"FURMANOWKA","444","Kasachstan",3
"FUSHE","150","Kosovo",3
"GALIZKOE","444","Kasachstan",3
"GEBZE","163","Türkei",3
"GEDIZ","163","Türkei",3
"GELSENKIRCHEN","163","Türkei",3
"GENOVA","137","Italien",3
"GERZE","163","Türkei",3
"GEVAS","163","Türkei",3
"GHARBEYA","287","Ägypten",3
"GHAZNI","423","Afghanistan",3
"GHJILANE","138","Jugoslawien, Bundesrepublik",3
"GHJILANE","170","Serbien",3
"GIARRE","137","Italien",3
"GIUGLIANO IN CAMPANIA","137","Italien",3
"GIURGIU","154","Rumänien",3
"GJAKOVA","150","Kosovo",3
"GOIANIA","327","Brasilien",3
"GOLCUK","163","Türkei",3
"GOLENIOW","152","Polen",3
"GOLHISAR","163","Türkei",3
"GORAZDEVAC","170","Serbien",3
"GORIS","422","Armenien",3
"GORLICE","152","Polen",3
"GORNJA LJUBINJE","138","Jugoslawien, Bundesrepublik",3
"GORNJA LJUBINJE","170","Serbien",3
"GORUNEN","163","Türkei",3
"GOTEBORG","157","Schweden",3
"GOYNUCEK","163","Türkei",3
"GRACANICA","170","Serbien",3
"GROJEC","152","Polen",3
"GROSNY","160","Russische Föderation",3
"GRUNBERG","152","Polen",3
"GUANGDONG","479","China",3
"GUANTANAMO","351","Kuba",3
"GUELMIM","252","Marokko",3
"GUGU KOYU","163","Türkei",3
"GUJRANWALA","461","Pakistan",3
"GULSEHIR","163","Türkei",3
"GUMUSDAMLA","163","Türkei",3
"GUMUSHANE","163","Türkei",3
"GUNGOREN","163","Türkei",3
"GURUN","163","Türkei",3
"GUTTENTAG","152","Polen",3
"GYOR","165","Ungarn",3
"HAARLEM","148","Niederlande",3
"HABAROVSK","160","Russische Föderation",3
"HACILAR","163","Türkei",3
"HAFIZABAD","461","Pakistan",3
"HAI PHONG","432","Vietnam",3
"HAJIN","475","Syrien",3
"HALEP","475","Syrien",3
"HALFETI","163","Türkei",3
"HALLAQ I VOGEL","150","Kosovo",3
"HAMUR","163","Türkei",3
"HARARE","233","Simbabwe",3
"HARLAU","154","Rumänien",3
"HARMANCIK","163","Türkei",3
"HASKOVO","125","Bulgarien",3
"HASSAKA","475","Syrien",3
"HASSAKE","475","Syrien",3
"HAVZA","163","Türkei",3
"HAYMANA","163","Türkei",3
"HEERLEN","148","Niederlande",3
"HERAT","423","Afghanistan",3
"HIRSCHBERG","152","Polen",3
"HISAR","163","Türkei",3
"HONGKONG","479","China",3
"HOZICI","122","Bosnien und Herzegowina",3
"HRUBIESZOW","152","Polen",3
"HUSI","154","Rumänien",3
"IBLIN","475","Syrien",3
"IDIL","163","Türkei",3
"INUVIL","431","Sri Lanka",3
"IRAK","438","Irak",3
"IRKUTSK","160","Russische Föderation",3
"ISAJIW","166","Ukraine",3
"ISLAHIYE","163","Türkei",3
"ISMAIL","166","Ukraine",3
"ISMAILIA","287","Ägypten",3
"ISMAYILLI","425","Aserbaidschan",3
"ISTOK","170","Serbien",3
"ITALIEN","137","Italien",3
"IZMIT","163","Türkei",3
"JAJCE","122","Bosnien und Herzegowina",3
"JAKARTA","437","Indonesien",3
"JANGSUNG-EUP","467","Korea, Republik",3
"JARAMANA","475","Syrien",3
"JAROSLAWKA","444","Kasachstan",3
"JETTE","124","Belgien",3
"JOHANNESBURG","263","Südafrika",3
"JOHANNISBURG","152","Polen",3
"JUD. BT MUN. BOTOSANI","154","Rumänien",3
"JUD.BT MUN.BOTOSANI","154","Rumänien",3
"JUD.IL MUN. FETESTI","154","Rumänien",3
"JUD.IS MUN.IASI","154","Rumänien",3
"JUD.PH MUN.PLOIESTI","154","Rumänien",3
"JUD.PH ORS.MIZIL","154","Rumänien",3
"JUD.VN MUN.FOCSANI","154","Rumänien",3
"JURMALA","139","Lettland",3
"K. MARAS","163","Türkei",3
"KADIRLI","163","Türkei",3
"KAHRAMAN MARAS","163","Türkei",3
"KAIROUAN","285","Tunesien",3
"KAJMANATSCHICHA","444","Kasachstan",3
"KALATSCHINSK","160","Russische Föderation",3
"KALMAR","157","Schweden",3
"KAMECHLI","475","Syrien",3
"KAMENSK-URALSKIJ","160","Russische Föderation",3
"KAMESHLI","475","Syrien",3
"KAMIENNA GORA","152","Polen",3
"KAMISHLY","475","Syrien",3
"KANGAL","163","Türkei",3
"KANJIZA","170","Serbien",3
"KANTORKA","444","Kasachstan",3
"KAPISA","423","Afghanistan",3
"KARABULAK","444","Kasachstan",3
"KARACAM","163","Türkei",3
"KARAHUYUKAFSARI","163","Türkei",3
"KARAKOYUNLU","163","Türkei",3
"KARAMAN","163","Türkei",3
"KARASUK","163","Türkei",3
"KARASUK","444","Kasachstan",3
"KARATAU","444","Kasachstan",3
"KARBALA","438","Irak",3
"KARGI","163","Türkei",3
"KARKUK","438","Irak",3
"KASAN","160","Russische Föderation",3
"KASKELEN","444","Kasachstan",3
"KAVALA","134","Griechenland",3
"KAZAN","160","Russische Föderation",3
"KECIBORLU","163","Türkei",3
"KEDZIERZYN","152","Polen",3
"KELKIT","163","Türkei",3
"KELLEROWKA","444","Kasachstan",3
"KEMEROVO","160","Russische Föderation",3
"KENITRA","252","Marokko",3
"KESAN","163","Türkei",3
"KESAP","163","Türkei",3
"KHAN ARNABE","475","Syrien",3
"KHAN ARNABEH","475","Syrien",3
"KIEWKA","444","Kasachstan",3
"KILIMLI","163","Türkei",3
"KIRKUK","438","Irak",3
"KIROWOGRAD","166","Ukraine",3
"KISCHINAU","146","Moldau",3
"KISELJOWSK","160","Russische Föderation",3
"KITSCHKASS","160","Russische Föderation",3
"KLAGENFURT","151","Österreich",3
"KOCAELI","163","Türkei",3
"KOCARLI","163","Türkei",3
"KOFORIDUA","238","Ghana",3
"KOLO","152","Polen",3
"KOMAROM","165","Ungarn",3
"KONIN","152","Polen",3
"KONITZ","152","Polen",3
"KONJIC","122","Bosnien und Herzegowina",3
"KONSKIE","152","Polen",3
"KOPENHAGEN","126","Dänemark",3
"KOPRUBASI","163","Türkei",3
"KORCA","121","Albanien",3
"KORCE","121","Albanien",3
"KORGAN","163","Türkei",3
"KOSCIAN","152","Polen",3
"KOSCIERZYNA","152","Polen",3
"KOSICE","155","Slowakei",3
"KOSTAJNICA","130","Kroatien",3
"KOSZECIN","152","Polen",3
"KOTOR","140","Montenegro",3
"KOVANCILAR","163","Türkei",3
"KOZIEGLOWY","152","Polen",3
"KPALIME","283","Togo",3
"KRALJEVO","170","Serbien",3
"KRAPKOWICE","152","Polen",3
"KRASIWOJE","444","Kasachstan",3
"KREMALUSA","122","Bosnien und Herzegowina",3
"KRIEVIJA","160","Russische Föderation",3
"KRIM","166","Ukraine",3
"KROSNO ODRZANSKIE","152","Polen",3
"KRUPSKOJE","444","Kasachstan",3
"KRYWYJ RIG","166","Ukraine",3
"KUALA LUMPUR","482","Malaysia",3
"KUMBA","262","Kamerun",3
"KUMRU","163","Türkei",3
"KUSTANAJ","444","Kasachstan",3
"KUWAIT-STADT","448","Kuwait",3
"KUYUCAK","163","Türkei",3
"LA CORUNA","161","Spanien",3
"LA MARSA","285","Tunesien",3
"LAGHOUAT","221","Algerien",3
"LARACHE","252","Marokko",3
"LATINA","137","Italien",3
"LEBANON","451","Libanon",3
"LECCE","137","Italien",3
"LEIDEN","148","Niederlande",3
"LENINSK-KUSNEZKIJ","160","Russische Föderation",3
"LEON","161","Spanien",3
"LIBIAZ","152","Polen",3
"LICE","163","Türkei",3
"LIEPAJA","139","Lettland",3
"LILLE","129","Frankreich",3
"LIPLJAN","138","Jugoslawien, Bundesrepublik",3
"LIVORNO","137","Italien",3
"LOBEN","152","Polen",3
"LOWENBERG","152","Polen",3
